CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
6579	7325	607	0.7942	-86.000
6324	7344	607	0.8217	177.060
8602	9238	610	0.7544	0.000
8607	9232	610	0.729	-14.016
9232	9238	610	0.765	-1.003
7943	9232	610	0.7529	-14.016
7943	8735	610	0.727	-0.041
7943	8607	610	0.8684	0.000
7943	8601	610	0.7769	-14.016
8601	8602	610	0.8008	-1.003
8601	9232	610	0.7619	-0.000
8601	9238	610	0.7168	-1.003
1786	2125	611	0.8059	-431.101
12104	12144	612	0.858	-0.094
77	83	615	0.8697	81.027
77	85	615	0.8052	-81.026
5473	6610	618	0.8381	-10.022
4108	5454	622	0.8481	0.000
5194	5454	622	0.861	0.000
4108	5194	622	0.8903	0.000
7779	9052	626	0.8764	-84.022
7360	7779	626	0.9556	0.000
8361	9052	626	0.8514	-42.011
5901	7360	626	0.8932	-134.037
5901	7779	626	0.8925	-134.036
5901	9052	626	0.896	-218.058
7360	9052	626	0.8883	-84.022
7279	7994	627	0.8987	15.995
2041	2667	628	0.9164	41.974
1474	2140	628	0.9058	-86.000
1474	2667	628	0.9313	-0.984
2320	2577	629	0.8478	1.012
2320	2841	629	0.8272	15.995
1645	2458	630	0.867	-35.037
3470	3475	630	0.8896	-17.027
2456	2811	630	0.8901	132.970
2764	3470	630	0.8683	17.027
2458	2797	630	0.9201	355.054
2447	2797	630	0.8673	320.017
2815	3470	630	0.9404	185.032
4312	4325	630	0.8792	187.048
1638	2797	630	0.9188	355.054
2447	4325	630	0.9743	-0.000
2815	3475	630	0.9177	168.006
2811	4312	630	0.9114	-302.007
4599	4649	630	0.8965	-187.048
2456	2797	630	0.8693	338.028
1638	4325	630	0.9171	35.037
3470	4312	630	0.8743	-167.022
2787	3470	630	0.8897	-0.000
2764	2815	630	0.887	-168.006
1638	2456	630	0.9066	17.026
1638	2458	630	0.969	0.000
1645	4325	630	0.9135	-0.000
1638	2447	630	0.8988	35.037
2447	2458	630	0.9025	-35.037
2815	4312	630	0.8935	18.010
2811	4325	630	0.8801	-114.958
2811	3470	630	0.8773	-134.984
2456	2458	630	0.9215	-17.026
1638	4300	630	0.8816	17.026
2458	4325	630	0.9252	35.037
2764	3475	630	0.9027	0.000
1645	2447	630	0.9216	0.000
2797	2811	630	0.9031	-205.059
2458	4312	630	0.8911	-152.011
2811	2815	630	0.862	-320.017
3475	4599	630	0.862	35.037
2797	4325	630	0.8981	-320.017
1638	2811	630	0.9242	149.995
2787	2815	630	0.8946	-185.032
2458	2811	630	0.931	149.995
1638	4312	630	0.9107	-152.011
2787	3475	630	0.8672	-17.027
3009	3144	633	0.9498	-1.069
3131	3144	633	0.935	-0.109
1848	3131	633	0.8613	-10.021
3131	3326	633	0.9123	-30.010
3131	3303	633	0.9332	-15.995
3303	3326	633	0.9626	-14.016
3009	3131	633	0.9429	-0.960
8904	8932	634	0.7131	-44.026
8904	9016	634	0.7788	-146.057
9016	9124	634	0.8158	132.042
9016	9421	634	0.763	264.084
8904	9348	634	0.7612	-14.015
9124	9348	634	0.8516	-0.000
8938	9124	634	0.7972	264.084
8932	9016	634	0.737	-102.031
8932	9124	634	0.7743	30.011
8938	9348	634	0.7206	264.084
9016	9348	634	0.7754	132.041
9016	9277	634	0.7415	0.000
8904	9124	634	0.8068	-14.015
8904	8938	634	0.8081	-278.099
8938	9016	634	0.8962	132.042
8932	9348	634	0.7789	30.011
10388	10490	635	0.8659	0.000
12538	12545	637	0.8926	1.012
12295	12538	637	0.741	176.047
12807	12982	637	0.7913	1.013
12545	12807	637	0.797	-1.013
12545	12982	637	0.7574	0.000
12315	12545	637	0.7982	1.012
12315	12538	637	0.8075	0.000
12538	12807	637	0.7731	-0.001
3780	5250	640	0.939	0.000
4900	5475	640	0.8856	-272.068
5250	5475	640	0.9141	-272.068
3780	5475	640	0.8746	-272.068
4416	4900	640	0.8659	0.000
4900	5250	640	0.9546	-0.000
3780	4900	640	0.9373	0.000
6782	7211	641	0.7293	0.000
7211	7414	641	0.8968	-2.016
7122	7211	641	0.816	-1.055
2316	2317	642	0.8768	-18.010
2315	2317	642	0.7422	-48.021
2315	2316	642	0.8052	-30.011
7793	9514	643	0.8016	0.000
13178	13441	645	0.7769	0.000
10250	10776	646	0.8437	-0.000
10171	10883	646	0.7578	162.052
10250	10883	646	0.9392	0.000
10776	10883	646	0.8361	0.000
9810	10171	646	0.8766	-0.001
10250	10340	646	0.92	0.000
10340	10776	646	0.8241	-0.000
10171	10250	646	0.7437	162.052
9686	10171	646	0.8804	0.000
10171	10340	646	0.7381	162.052
10340	10883	646	0.8832	0.000
9686	9810	646	0.8349	0.001
872	928	647	0.7584	-0.034
875	1105	647	0.7267	30.010
598	875	647	0.9125	0.000
598	872	647	0.7986	0.034
872	875	647	0.7519	-0.034
875	928	647	0.7915	-0.000
7808	8139	649	0.9157	0.000
8139	8743	649	0.9036	0.000
7808	8743	649	0.9076	0.000
11322	11373	650	0.7235	-0.955
8853	9186	652	0.7882	-1.003
8853	8876	652	0.7845	-1.003
8876	9186	652	0.8381	-0.000
7975	8876	652	0.7415	2.015
9437	9817	654	0.949	-14.016
8116	9437	654	0.9013	2.016
2100	5329	655	0.9087	42.032
2341	2516	656	0.7126	-14.016
2183	2341	656	0.7638	14.016
1941	2516	656	0.836	15.995
1941	2183	656	0.7774	15.995
1941	2341	656	0.7914	30.011
7626	8380	657	0.7558	-14.015
12193	12606	660	0.7227	28.031
12606	12617	660	0.9249	-0.036
12193	12882	660	0.7261	28.031
12617	13250	660	0.7313	15.994
12617	12882	660	0.7227	0.036
13250	13316	660	0.8589	0.036
5095	8660	661	0.7706	77.995
5095	5532	661	0.8097	-0.000
8479	8660	661	0.7668	30.011
9200	9480	661	0.8057	-14.016
8479	9480	661	0.8642	15.995
8660	9480	661	0.7893	-14.016
10588	10589	662	0.7073	-1.004
11854	11860	662	0.7212	1.003
10589	10608	662	0.7062	1.076
10589	11854	662	0.7201	-14.015
10588	11860	662	0.7347	-14.016
10588	10608	662	0.7127	0.072
2894	5695	668	0.796	-140.121
5695	6332	668	0.7861	15.996
10209	10385	669	0.7764	-86.000
10209	12524	669	0.7982	-140.143
10385	12524	669	0.7521	-54.143
1515	1861	670	0.7969	-106.005
1515	2454	670	0.7607	-28.031
3285	3605	670	0.8179	-0.984
2887	3420	670	0.7669	28.031
1861	2454	670	0.7117	77.974
2887	3605	670	0.8961	44.026
2454	2887	670	0.7235	-14.016
3605	4058	670	0.7714	-41.063
2970	4373	671	0.708	-244.179
2495	2971	671	0.7062	-27.995
2971	4373	671	0.816	-113.084
4373	4374	671	0.7314	-71.037
2970	4371	671	0.7883	-113.084
4371	4373	671	0.8811	-131.095
2971	4371	671	0.771	18.011
2970	2971	671	0.7629	-131.095
7717	7890	672	0.9463	-86.000
7811	7890	672	0.846	-248.055
7717	7811	672	0.8496	162.055
8705	11220	673	0.8417	-324.282
11228	11245	673	0.936	-1.012
8705	11228	673	0.8358	-325.285
8705	11245	673	0.8351	-326.297
8376	8705	673	0.773	-0.000
11220	11245	673	0.8115	-2.015
11220	11228	673	0.8963	-1.003
8659	8705	673	0.8219	13.979
10387	10596	674	0.8261	0.000
7121	10596	674	0.744	-176.120
4861	5016	675	0.956	15.995
1299	2918	676	0.8671	15.995
1029	1969	676	0.9059	0.000
1029	1285	676	0.8966	-0.062
1285	1969	676	0.8892	0.062
3460	4656	676	0.8601	0.000
2918	4656	676	0.8562	0.000
1285	1299	676	0.9189	0.062
1029	1299	676	0.9751	0.000
2918	3460	676	0.8753	-0.000
1299	1331	676	0.8469	-1.022
1029	2918	676	0.8635	15.995
2918	4122	676	0.8483	-0.000
1299	1969	676	0.9356	0.000
3460	4122	676	0.9321	0.000
6773	6874	678	0.7059	1.044
7363	7402	680	0.9606	0.057
7389	7402	680	0.9362	-1.003
10725	10763	681	0.7998	1.012
10725	10729	681	0.8299	-1.003
2438	2439	682	0.8299	17.027
2361	2588	682	0.8285	-35.038
2438	2588	682	0.8319	56.026
2361	2579	682	0.8794	-0.000
2579	2588	682	0.8465	-35.037
2175	2579	682	0.8477	56.026
3052	9020	683	0.8423	-102.047
1497	1526	683	0.8686	-1.003
5621	9020	683	0.8052	73.964
3052	4685	683	0.8269	-86.073
1766	4162	683	0.8411	3.995
3140	7243	683	0.796	-56.063
3821	6801	683	0.8442	-82.079
2105	3315	683	0.8703	30.010
2638	4685	683	0.8178	-98.073
2105	3821	683	0.8987	18.011
3315	4685	683	0.8683	-14.016
2105	5621	683	0.8385	-73.943
2638	6382	683	0.8356	-172.017
2105	2831	683	0.9109	44.026
3821	5621	683	0.8573	-91.954
2827	6218	683	0.832	-192.078
3880	6382	683	0.852	-73.944
3821	6382	683	0.8559	-75.960
1497	2827	683	0.8309	18.010
3052	3315	683	0.8458	-72.058
4685	5621	683	0.8386	-89.937
1766	9020	683	0.8379	-13.995
1766	3880	683	0.8348	1.979
3880	6377	683	0.8973	-176.047
6218	7629	683	0.8637	254.079
3880	4685	683	0.9319	0.000
1497	3880	683	0.8661	31.989
1766	4685	683	0.8243	1.979
2638	2827	683	0.7895	-112.053
2831	3821	683	0.9203	-26.015
1497	7629	683	0.8454	80.011
2105	7629	683	0.8372	64.016
1497	2105	683	0.8846	15.995
4685	6377	683	0.8974	-176.047
4685	6218	683	0.8975	-206.058
4985	7629	683	0.8706	19.990
1766	2638	683	0.8066	100.052
1497	4685	683	0.8672	31.990
3140	5150	683	0.8113	-45.996
2675	3880	683	0.8374	-42.047
2390	9020	683	0.7639	0.021
4985	5150	683	0.8238	21.994
3315	6218	683	0.881	-220.074
3140	7629	683	0.8057	-48.000
1766	3052	683	0.8262	88.052
6377	6382	683	0.8202	102.103
2827	3315	683	0.8517	27.995
1497	1766	683	0.8252	30.011
5150	7243	683	0.811	-10.067
2105	3052	683	0.8314	102.068
1497	2831	683	0.8783	60.021
2831	3315	683	0.9001	-14.016
2105	6218	683	0.8958	-190.063
2831	3880	683	0.9281	-28.032
4985	7243	683	0.7903	11.927
3880	5621	683	0.8538	-89.937
2105	6382	683	0.8303	-57.949
6377	7629	683	0.8524	224.068
3315	3821	683	0.8764	-11.999
4985	6218	683	0.8285	-234.089
2105	2827	683	0.8194	2.015
3052	3056	683	0.8731	-1.004
2831	6382	683	0.868	-101.975
3315	6377	683	0.8646	-190.063
4685	6382	683	0.8331	-73.944
3315	7629	683	0.8413	34.006
3052	5621	683	0.872	-176.011
2638	3821	683	0.8209	-96.057
1766	6218	683	0.8322	-204.079
3821	3880	683	0.9173	-2.017
3052	6382	683	0.8596	-160.017
5621	6377	683	0.8272	-86.110
3821	4685	683	0.8812	-2.016
2827	5621	683	0.7986	-75.958
2827	9020	683	0.8048	-1.994
2827	4162	683	0.8283	15.995
1766	2831	683	0.8422	30.010
1766	2105	683	0.825	-14.016
6218	6382	683	0.8254	132.114
5621	6218	683	0.8289	-116.121
3315	6382	683	0.8517	-87.960
2827	4685	683	0.8163	13.979
3880	7629	683	0.8496	48.022
5857	6218	683	0.8371	-27.995
2105	4685	683	0.9045	15.995
6801	8117	683	0.7672	-208.074
4985	6377	683	0.814	-204.079
1497	6377	683	0.8649	-144.057
2638	2831	683	0.8459	-70.042
1766	2827	683	0.8699	-12.000
2638	5621	683	0.853	-188.010
2827	6382	683	0.7916	-59.964
3821	7629	683	0.8171	46.005
6218	6377	683	0.9239	30.011
2105	6377	683	0.8897	-160.052
1497	3315	683	0.8607	46.005
3821	6377	683	0.8748	-178.063
5857	6377	683	0.8175	2.016
3315	3880	683	0.8979	-14.016
3052	3880	683	0.8351	-86.074
3052	6377	683	0.8192	-262.120
3315	5621	683	0.8589	-103.953
2638	3315	683	0.8331	-84.057
2831	4985	683	0.8436	0.000
2831	4685	683	0.9116	-28.031
6382	9020	683	0.8073	57.970
2831	3052	683	0.8573	58.042
2638	6377	683	0.8133	-274.120
4685	7629	683	0.8392	48.021
3821	6218	683	0.8623	-208.074
2638	3052	683	0.8591	-12.000
1497	2638	683	0.8147	130.063
2831	5621	683	0.8745	-117.969
2827	3880	683	0.8288	13.979
5621	6382	683	0.9332	15.993
2831	6218	683	0.9155	-234.089
2105	3880	683	0.8943	15.995
2638	9020	683	0.8108	-114.047
3880	6218	683	0.8915	-206.058
2675	3821	683	0.8648	-40.030
4162	9020	683	0.8143	-17.989
1497	2390	683	0.8163	15.995
2831	6377	683	0.9087	-204.078
1497	3052	683	0.815	118.063
1497	6218	683	0.8867	-174.068
3140	4985	683	0.8269	-67.990
1766	5621	683	0.81	-87.958
1497	3821	683	0.8313	34.006
1766	3315	683	0.8616	15.995
3785	3821	683	0.88	1.004
2105	2390	683	0.8774	0.000
2831	7629	683	0.8588	19.990
6317	9130	684	0.8055	0.000
10440	11217	685	0.8074	71.985
9882	9890	685	0.7518	0.077
11217	11990	685	0.7375	0.000
9962	11990	685	0.703	-66.047
9890	9962	685	0.7106	-0.077
5361	6084	686	0.7597	94.006
4410	6331	686	0.7592	-26.016
5632	6331	686	0.8302	0.000
5632	6084	686	0.7506	0.000
2895	4410	686	0.7429	162.053
4410	5632	686	0.7535	-26.016
4410	4411	686	0.9015	-1.003
6084	6331	686	0.8199	-0.000
7563	8911	687	0.8011	15.995
8911	8944	687	0.8372	-1.003
9699	9844	688	0.8098	0.000
11292	11320	691	0.9619	0.036
11311	11320	691	0.741	1.004
11292	11311	691	0.7103	-0.968
11545	11651	692	0.824	-0.000
11651	11787	692	0.8233	0.000
11545	11787	692	0.8773	0.000
10677	11787	692	0.7047	96.022
10561	10677	692	0.7527	-0.001
10297	10677	692	0.7032	15.995
1103	5059	693	0.7494	-84.058
2908	3328	694	0.9734	0.000
3304	3691	694	0.8886	17.027
2507	2908	694	0.968	0.000
3328	4217	694	0.9039	245.057
3062	3691	694	0.9467	17.027
2507	4217	694	0.9111	245.058
2507	3328	694	0.9556	0.000
6361	8301	694	0.8939	162.053
1490	6784	694	0.923	-181.074
8289	8301	694	0.9002	343.127
2908	6038	694	0.9129	-146.038
1490	6366	694	0.8884	-181.074
2507	6038	694	0.902	-146.038
2507	8301	694	0.9031	222.074
6784	6876	694	0.9077	-30.010
3328	6038	694	0.9129	-146.038
3328	3691	694	0.9145	0.000
6361	8289	694	0.8984	-181.074
3062	3304	694	0.9464	-0.000
6366	6784	694	0.888	0.000
6366	8289	694	0.8907	-146.037
3328	8301	694	0.8932	222.074
7298	7925	695	0.7544	132.042
6885	7925	695	0.8107	132.042
7573	7582	695	0.8125	15.995
7582	7925	695	0.9691	0.000
6885	7582	695	0.8122	132.042
6885	7298	695	0.8176	0.000
7573	7925	695	0.8183	15.995
7298	7582	695	0.7485	132.042
11750	11773	698	0.9032	0.061
12254	12294	699	0.8971	-0.035
12124	12294	699	0.8173	-0.036
6949	7125	700	0.7569	-1.004
2340	3359	702	0.7745	15.995
6138	6144	702	0.8828	1.003
2340	6560	702	0.7073	18.010
3632	4292	702	0.85	0.000
3359	4771	702	0.836	18.010
2804	6138	702	0.7317	17.007
2731	4292	702	0.8218	0.000
3359	6138	702	0.7214	17.007
5412	6144	702	0.8962	15.995
6291	6560	702	0.9265	0.000
2804	3359	702	0.745	0.000
2804	4771	702	0.8112	18.010
2731	3632	702	0.8823	0.000
3359	6144	702	0.8015	18.010
2731	6291	702	0.7154	15.995
4771	5412	702	0.8599	-15.995
2804	6144	702	0.8133	18.011
2340	5412	702	0.7467	18.011
2340	6291	702	0.7377	18.010
4771	6144	702	0.9283	0.000
2731	4917	702	0.7284	15.995
4771	6138	702	0.8174	-1.003
3632	4917	702	0.7182	15.995
2340	2804	702	0.7982	15.995
12811	13527	703	0.7006	0.000
12476	12811	703	0.7861	0.000
13527	13535	703	0.7044	-1.003
13527	13793	703	0.9537	0.000
13535	13793	703	0.7195	1.004
13140	13527	703	0.7846	0.000
13140	13793	703	0.7795	0.000
802	11352	704	0.7082	-68.072
11352	13703	704	0.7014	40.031
11352	11371	704	0.8778	1.012
13581	13703	704	0.7309	-0.976
11352	12630	704	0.764	-0.000
11371	12630	704	0.7034	-1.013
2151	3035	705	0.8202	-42.010
2684	3035	705	0.9023	0.000
2696	2997	706	0.882	-16.024
2705	2997	706	0.8464	0.000
2969	3010	706	0.8726	0.073
2997	3010	706	0.8493	17.027
2704	3010	706	0.8503	0.000
2696	3010	706	0.8725	1.003
820	2732	707	0.8313	152.047
1295	1978	707	0.7185	-0.000
1292	2732	707	0.774	-151.009
569	820	707	0.9094	0.000
1957	2732	707	0.8742	-153.014
569	1957	707	0.7912	305.061
820	1978	707	0.7403	304.058
1957	1978	707	0.9288	-1.003
1236	2732	707	0.7727	152.047
1236	1978	707	0.7487	304.058
569	2732	707	0.8116	152.047
820	1236	707	0.9107	0.000
569	1978	707	0.7589	304.058
1978	2732	707	0.8239	-152.011
1295	2732	707	0.7421	-152.012
569	1236	707	0.9307	0.000
820	1957	707	0.7772	305.061
1292	1295	707	0.7578	1.003
1236	1957	707	0.7822	305.061
1292	1978	707	0.7375	1.003
12833	12834	708	0.7039	-18.010
11493	11692	710	0.8365	2.016
9562	11692	710	0.8573	-176.083
5245	6699	711	0.7245	-2.015
6174	6700	711	0.8763	-86.000
5245	6700	711	0.8331	-19.042
5245	6174	711	0.7694	66.958
1717	7322	712	0.7416	240.027
7196	7322	712	0.9171	-0.960
10454	10581	714	0.7856	0.000
10454	10548	714	0.7167	0.075
10581	10605	714	0.7558	1.208
11413	11417	717	0.8175	-1.003
10321	10327	720	0.9245	0.502
10327	10328	720	0.7005	7.989
7446	7834	723	0.8822	0.000
6566	7446	723	0.9394	-26.016
11300	11344	725	0.818	30.010
11060	11300	725	0.7048	-30.010
11060	11344	725	0.724	0.000
10857	11300	725	0.9051	27.995
1423	2134	728	0.8556	0.000
13547	13786	729	0.7033	146.001
13546	13750	729	0.7248	-146.001
11571	11588	729	0.905	131.075
13599	13948	729	0.8391	0.000
11564	13450	729	0.7764	-42.010
13434	13580	729	0.8274	-1.013
11564	11588	729	0.7203	-465.165
13599	13750	729	0.7842	146.000
13450	13580	729	0.766	42.011
13948	13949	729	0.7568	-15.995
13546	13547	729	0.7246	-146.001
11571	13599	729	0.7718	-0.000
13750	13786	729	0.7087	146.001
13547	13599	729	0.7809	-146.000
13547	13750	729	0.9536	-0.000
13546	13786	729	0.9694	0.000
4608	4686	730	0.8164	0.944
4527	4686	730	0.814	-0.036
4527	4609	730	0.9607	-0.097
4609	4686	730	0.8156	0.061
12730	13606	731	0.8011	-10.021
12802	13606	731	0.7395	-20.005
11722	12802	731	0.8067	-42.011
11722	12730	731	0.7233	-51.995
11722	13606	731	0.7553	-62.016
6451	6458	732	0.7982	1.003
6395	6458	732	0.8488	-0.030
6395	6451	732	0.746	-1.033
10593	10905	734	0.9128	-0.000
10593	11485	734	0.723	0.000
10367	10593	734	0.94	0.000
10905	11485	734	0.7393	0.000
10367	10905	734	0.9027	0.000
7254	9363	737	0.8548	-0.000
7254	8056	737	0.8601	0.001
7679	9363	737	0.8838	0.000
7254	7679	737	0.8373	-0.001
7679	8056	737	0.8668	0.001
8056	9363	737	0.9194	-0.001
9131	9724	738	0.7749	15.995
6053	6069	740	0.8287	-0.095
11861	11880	741	0.8048	-474.306
11878	11911	741	0.9716	158.102
11861	11879	741	0.9092	-316.204
11874	11878	741	0.8961	-157.603
11879	11880	741	0.9053	-158.102
11878	11879	741	0.9357	-7.989
11875	11879	741	0.9656	-158.604
11861	11875	741	0.9529	-157.600
11875	11880	741	0.8844	-316.706
1149	1152	742	0.7126	1.006
2639	3258	745	0.94	0.001
2624	2639	745	0.8111	1.074
2624	2825	745	0.8026	0.000
12954	12988	748	0.7235	1.003
542	755	750	0.9879	-0.000
194	754	750	0.837	-57.021
754	761	750	0.8558	-1.003
194	542	750	0.8035	-186.064
308	761	750	0.7141	-1.003
755	1351	750	0.7321	63.032
194	755	750	0.7962	-186.064
308	755	750	0.8513	-129.043
194	761	750	0.7011	-58.025
194	1351	750	0.7348	-123.032
523	754	750	0.9452	-0.000
523	761	750	0.8171	-1.003
308	542	750	0.8267	-129.042
755	761	750	0.7645	128.039
754	1351	750	0.7279	-66.010
308	523	750	0.882	0.000
542	761	750	0.7653	128.039
523	1351	750	0.748	-66.011
542	754	750	0.8894	129.042
754	755	750	0.9021	-129.043
308	754	750	0.8815	0.000
1347	1351	750	0.9218	18.011
194	523	750	0.873	-57.021
523	755	750	0.939	-129.043
542	1351	750	0.7396	63.032
523	542	750	0.9382	-129.043
194	308	750	0.7967	-57.021
4972	4973	751	0.9079	-1.003
2132	4653	752	0.9336	-45.988
1128	3213	752	0.8406	-29.051
2132	3213	752	0.8063	29.013
1128	2132	752	0.8018	-58.064
478	666	753	0.9608	0.000
1397	1805	755	0.8694	0.000
1805	2054	755	0.7111	0.000
1595	2054	755	0.7308	0.000
1397	2054	755	0.7246	0.000
1397	1595	755	0.9132	0.000
1595	1805	755	0.8929	0.000
9466	9470	758	0.7526	1.003
9241	9470	758	0.8123	0.000
3427	7403	759	0.8841	-63.995
7365	7403	759	0.8683	-0.998
7403	7579	759	0.9078	0.000
3427	3693	759	0.8872	-30.011
7365	7579	759	0.9191	-0.998
969	1528	760	0.7442	0.000
1528	1683	760	0.8818	0.001
969	1683	760	0.8092	0.001
332	337	761	0.8307	-0.502
9954	9955	765	0.8986	-0.036
9861	9954	765	0.7492	0.036
1821	2139	766	0.7657	-18.011
1738	1821	766	0.7919	18.011
1738	2139	766	0.89	0.000
3839	5437	767	0.7373	15.995
3839	4271	767	0.7141	-116.047
11088	11672	768	0.8256	-14.016
2574	3271	769	0.8742	-436.173
3149	3280	769	0.787	-171.012
3161	3189	769	0.7072	-284.091
3271	3280	769	0.8663	20.042
3161	3306	769	0.7003	-72.021
2574	3306	769	0.8713	-358.126
3189	3306	769	0.8959	212.070
3189	3310	769	0.9615	248.070
3280	3310	769	0.8651	94.006
2574	3280	769	0.808	-416.132
3271	3310	769	0.9133	114.047
3189	3280	769	0.8687	154.064
3271	3306	769	0.8594	78.047
2574	3310	769	0.9088	-322.126
2574	3149	769	0.8549	-245.120
3189	3271	769	0.9291	134.022
3149	3310	769	0.906	-77.006
3149	3189	769	0.8992	-325.076
3280	3306	769	0.7875	58.006
3149	3306	769	0.8644	-113.006
3306	3310	769	0.912	36.000
3149	3271	769	0.8486	-191.054
1913	2042	771	0.7543	-264.121
7098	7443	772	0.7014	0.000
2414	2806	773	0.7035	-0.000
12411	12412	774	0.8726	-1.003
12400	12411	774	0.7321	35.038
7653	7684	775	0.7866	-0.176
7387	7684	775	0.8345	-0.127
4956	5598	776	0.9183	2.016
4956	5397	776	0.7881	1.012
4171	5598	776	0.9154	18.011
4171	4956	776	0.8448	15.995
4171	5397	776	0.8156	17.007
5397	5598	776	0.8981	1.004
6938	7258	778	0.716	0.000
4471	4724	779	0.8289	0.036
4724	7416	779	0.8066	-14.053
5759	6461	780	0.8349	-86.000
10654	10908	781	0.7694	0.000
8673	9022	782	0.865	0.130
6089	6336	787	0.7355	0.000
5308	6171	789	0.8163	17.989
6171	6202	789	0.8121	0.019
6164	6202	789	0.7759	1.022
6164	6171	789	0.8819	1.003
1938	2202	790	0.7579	-0.000
3552	3944	792	0.8634	-0.000
3209	4528	793	0.701	46.043
3257	4045	794	0.8374	-12.000
5733	7033	795	0.738	-183.057
7033	7037	795	0.7006	-283.090
5229	5733	795	0.8468	30.011
5733	6375	795	0.7701	-97.057
6375	7029	795	0.8041	143.099
5733	7029	795	0.9615	46.042
5733	7030	795	0.7117	44.036
5229	7033	795	0.7392	-153.046
7029	7030	795	0.7441	-2.006
5229	6375	795	0.7196	-67.046
7029	7033	795	0.7757	-229.099
6375	7037	795	0.7401	-369.091
5733	7037	795	0.7741	-466.147
5229	7029	795	0.8717	76.053
6375	7033	795	0.875	-86.000
8047	8347	797	0.7918	-0.000
7861	8347	797	0.8006	-0.000
7861	8047	797	0.8992	-0.000
7116	7176	800	0.8323	-0.924
7011	7116	800	0.7579	-17.085
2622	4221	801	0.7139	-58.042
5909	7399	801	0.7637	48.021
4213	7881	801	0.8487	-62.016
7399	7881	801	0.7131	-94.006
3207	7881	801	0.7021	350.048
385	4213	801	0.7227	-66.083
2622	4213	801	0.7568	-40.031
3935	4213	801	0.716	161.996
4213	5909	801	0.7469	-16.032
3935	7881	801	0.7007	99.980
2622	5909	801	0.8139	-56.063
2622	7881	801	0.732	-102.047
7881	8407	801	0.7021	-20.062
4213	8407	801	0.786	-82.079
385	3642	801	0.7735	1.943
4221	5909	801	0.7015	1.980
4213	4221	801	0.8014	-18.011
5909	7881	801	0.7333	-45.985
6385	6386	804	0.7157	-17.027
4267	6385	804	0.8212	18.011
6501	6528	805	0.7241	-1.003
12666	13000	807	0.8341	-0.000
12661	12666	807	0.8411	1.004
12661	13000	807	0.7647	1.003
1726	6093	809	0.8889	116.011
5763	6093	809	0.8681	2.015
5657	6093	809	0.9547	-2.016
5209	5657	809	0.8602	2.016
5209	6093	809	0.8913	0.000
1538	7064	818	0.809	60.893
1945	3003	818	0.8142	19.969
1538	3003	818	0.8616	198.017
1945	7064	818	0.7822	-117.156
1572	1778	818	0.8495	-30.011
1778	1945	818	0.8362	15.995
1538	6185	818	0.7834	60.892
1538	1778	818	0.8842	162.053
1538	1572	818	0.8691	192.064
1778	3003	818	0.7899	35.963
1572	3003	818	0.811	5.953
1572	6185	818	0.7949	-131.171
1572	1945	818	0.8982	-14.016
1572	2654	818	0.8182	-16.032
1538	1705	818	0.8713	30.011
5682	7064	818	0.7954	0.000
1572	7064	818	0.8096	-131.171
6185	7064	818	0.9444	0.000
1538	1945	818	0.8661	178.048
1572	6081	818	0.7844	-26.052
1945	2654	818	0.7937	-2.016
10843	10957	820	0.8001	-0.000
10667	10843	820	0.7972	-0.073
10727	10843	820	0.7415	-0.000
10667	10727	820	0.8193	-0.073
10413	10497	822	0.8693	-0.000
10497	10936	822	0.7281	0.000
10936	11212	822	0.7046	-0.000
10413	10936	822	0.8088	0.000
10413	11212	822	0.7487	-0.000
10497	11212	822	0.705	-0.000
1116	1177	826	0.8281	0.913
1116	1178	826	0.8859	-0.090
1177	1178	826	0.8519	-1.003
1121	1178	826	0.7862	-172.127
1116	1121	826	0.7797	172.037
1121	1177	826	0.7189	-171.124
11418	11568	829	0.7099	-0.000
12919	13238	830	0.8548	0.000
11250	12993	830	0.8397	-14.017
11250	12600	830	0.8121	15.995
11250	11735	830	0.8306	-14.015
10689	10710	830	0.8547	1.003
10479	11250	830	0.8374	1.003
11250	11970	830	0.8498	18.177
11250	12919	830	0.8377	36.022
